,ziemianarozdrozu
227,https://ziemianarozdrozu.pl/artykul/4363/najbogatsze-kraje-wspieraja-sektory-wegla-gazu-i-ropy-by-wyjsc-z-koronakryzysu
228,https://ziemianarozdrozu.pl/artykul/4362/huragany-pustosza-ameryke-srodkowa
229,https://ziemianarozdrozu.pl/artykul/4361/ponad-430-swiatowych-graczy-planuje-nowe-inwestycje-weglowe-“moga-zrujnowac-nasza-przyszlosc
230,https://ziemianarozdrozu.pl/artykul/4360/wezwanie-na-rzecz-walki-z-globalnym-ociepleniem-do-wyjscia-poza-„zero-emisji-netto”
231,https://ziemianarozdrozu.pl/artykul/4359/hiszpania-ogranicza-predkosc-w-miastach-do-30-kmh
232,https://ziemianarozdrozu.pl/artykul/4358/kolejny-rekord-w-2020-roku-nigdy-wczesniej-na-atlantyku-nie-bylo-tylu-silnych-huraganow
233,https://ziemianarozdrozu.pl/artykul/4357/stanowcze-nie-dla-budowania-spalarni-smieci
234,https://ziemianarozdrozu.pl/artykul/4356/naukowiec-ktory-ratuje-swiat-przed-zaglada-kim-jest-marcin-popkiewicz
235,https://ziemianarozdrozu.pl/artykul/4355/panele-obywatelskie-demokracja-ktora-dziala-zadziwiajaco-dobrze
236,https://ziemianarozdrozu.pl/artykul/4354/wzrost-temperatur-o-2-stopnie-spowoduje-uwolnienie-z-gleby-230-mld-ton-wegla
237,https://ziemianarozdrozu.pl/artykul/4353/ograniczamy-ocieplenie-jak-szybko-trzeba-dzialac
238,https://ziemianarozdrozu.pl/artykul/4352/samowystarczalne-sloneczne-ziemianki-–-byc-albo-nie-byc
239,https://ziemianarozdrozu.pl/artykul/4351/joe-biden-bedzie-nowym-prezydentem-usa-co-chce-zrobic-w-sprawie-klimatu-i-ochrony-srodowiska
240,https://ziemianarozdrozu.pl/artykul/4350/handel-emisjami-pomogl-zwalczyc-kwasne-deszcze-teraz-ma-hamowac-zmiany-klimatu
241,https://ziemianarozdrozu.pl/artykul/4349/odbudowa-30procent-ekosystemow-w-kluczowych-miejscach-pozwoli-powstrzymac-masowe-wymieranie
242,https://ziemianarozdrozu.pl/artykul/4348/w-ciagu-50-lat-w-europie-stracilismy-93-proc-populacji-wedrownych-ryb-slodkowodnych
243,https://ziemianarozdrozu.pl/artykul/4347/kronika-rozdroza-2020-listopad
244,https://ziemianarozdrozu.pl/artykul/4346/pozary-pustosza-ameryke-poludniowa
245,https://ziemianarozdrozu.pl/artykul/4345/bledne-kolo-zmian-klimatycznych-w-powierzchniowych-warstwach-oceanow
246,https://ziemianarozdrozu.pl/artykul/4344/analfabetyzm-matematyczny-jak-pseudonauka-wykorzystuje-to-ze-nie-umiemy-liczyc
247,https://ziemianarozdrozu.pl/artykul/4343/planowane-postarzanie-produktu-generuje-gory-elektrosmieci-ue-chce-z-tym-walczyc
248,https://ziemianarozdrozu.pl/artykul/4342/swiat-czekaja-masowe-migracje-klimatyczne
249,https://ziemianarozdrozu.pl/artykul/4341/ue-chce-zmodernizowac-35-milionow-budynkow-nadchodzi-“fala-renowacji”
250,https://ziemianarozdrozu.pl/artykul/4340/czas-pozegnac-sie-z-plastikiem
251,https://ziemianarozdrozu.pl/artykul/4339/rocznie-na-swiecie-marnuje-sie-150-miliardow-m3-gazu-ziemnego
252,https://ziemianarozdrozu.pl/artykul/4338/david-attenborough-zycie-na-naszej-planecie
253,https://ziemianarozdrozu.pl/artykul/4336/chiny-daza-do-neutralnosci-weglowej-do-2060-r
254,https://ziemianarozdrozu.pl/artykul/4335/parlament-europejski-za-ambitniejsza-polityka-klimatyczna-emisje-co2-maja-spasc-o-60procent-do-2030-r
255,https://ziemianarozdrozu.pl/artykul/4334/mniej-aut-na-ulicach-lepszy-transport-publiczny-to-postulaty-wroclawskiego-panelu-obywatelskiego
256,https://ziemianarozdrozu.pl/artykul/4333/zdarzylo-sie-w-lecie-edycja-2020
257,https://ziemianarozdrozu.pl/artykul/4332/komisja-proponuje-ambitniejszy-cel-klimatyczny:-obnizenie-emisji-do-2030-r-o-55procent
258,https://ziemianarozdrozu.pl/artykul/4331/kronika-rozdroza-2020-pazdziernik
259,https://ziemianarozdrozu.pl/artykul/4330/raport-oxfam:-bogaci-emituja-biedni-wegetuja
260,https://ziemianarozdrozu.pl/artykul/4329/zygmunt-solorz-zak-rezygnuje-z-nowej-kopalni-odkrywkowej-wegla
261,https://ziemianarozdrozu.pl/artykul/4328/rekordowo-cieple-lato-z-kampania-prezydencka-w-tle
262,https://ziemianarozdrozu.pl/artykul/4327/wkraczamy-w-stan-cieplarni-niewidziany-od-50-mln-lat
263,https://ziemianarozdrozu.pl/artykul/4326/wzrost-gospodarczy-nie-pomoze-swiatu-umiar-mu-nie-zaszkodzi-polemika
264,https://ziemianarozdrozu.pl/artykul/4325/lasy-gospodarcze-sa-jak-pola-ziemniakow-naturalnych-mamy-malo-i-nie-chronimy-ich-dobrze
265,https://ziemianarozdrozu.pl/artykul/4324/po-pozarach-w-kalifornii-wiele-lasow-moze-sie-nie-odrodzic-winne-emisje-gazow-cieplarnianych
266,https://ziemianarozdrozu.pl/artykul/4323/postkapitalistyczny-hit-lata
267,https://ziemianarozdrozu.pl/artykul/4322/wt-2021-i-co-dalej
268,https://ziemianarozdrozu.pl/artykul/4321/nagle-zalamywanie-sie-ekosystemow-kiedy-nastapi
269,https://ziemianarozdrozu.pl/artykul/4320/bzdury-z-podrecznikow-szkolnych:-klimat-sie-ociepla-bo-slonce-mocniej-swieci
270,https://ziemianarozdrozu.pl/artykul/4319/polityka-energetyczna-polski-do-roku-2040-–-czyli-jak-wyjsc-z-wegla-nie-wychodzac-z-niego
271,https://ziemianarozdrozu.pl/artykul/4318/pis-nie-jest-tu-gorszy-od-po:-politycy-wciaz-wierza-ze-zmiana-klimatu-nie-dotyczy-polski
272,https://ziemianarozdrozu.pl/artykul/4317/europejski-zielony-lad-w-pieciu-punktach
273,https://ziemianarozdrozu.pl/artykul/4316/papiez-franciszek:-przerazony-glos-stworzenia-wzywa-nas-jestesmy-czescia-a-nie-panami-sieci-zycia
274,https://ziemianarozdrozu.pl/artykul/4315/kronika-rozdroza-2020-wrzesien
275,https://ziemianarozdrozu.pl/artykul/4314/dzieki-sasiedztwu-zieleni-dzieci-sa-inteligentniejsze-niezaleznie-od-zamoznosci-rodziny
276,https://ziemianarozdrozu.pl/artykul/4313/komentarz-richarda-heinberga-do-sporu-pomiedzy-niektorymi-z-czlonkow-i-czlonkin-extinction-rebellion-a-jemem-bendellem-tworca-glebokiej-adaptacji
277,https://ziemianarozdrozu.pl/artykul/4312/marzenia-beskidzkiego-lesnika-o-gospodarce-lesnej
278,https://ziemianarozdrozu.pl/artykul/4311/w-helskim-fokarium-wyladowal-lampion-jego-pozostalosci-mogly-skrzywdzic-zwierzeta-a-nawet-wywolac-pozar
279,https://ziemianarozdrozu.pl/artykul/4310/lodowce-grenlandii-przekroczyly-punkt-krytyczny-nie-zatrzymamy-ich-topnienia
280,https://ziemianarozdrozu.pl/artykul/4309/w-kalifornii-zanotowano-544°c-to-prawdopodobnie-najwyzsza-temperatura-na-swiecie
281,https://ziemianarozdrozu.pl/artykul/4308/minister-srodowiska-na-uczelni-tadeusza-rydzyka-o-klimacie-i-jego-ochronie
282,https://ziemianarozdrozu.pl/artykul/4307/sejm-przyjal-nowelizacje-ustawy-o-oze-lasy-czeka-“biomasakra”
283,https://ziemianarozdrozu.pl/artykul/4306/40-milionow-ha-pol-wyschnie-na-wior-najnowsze-prognozy-dla-naszej-czesci-europy
284,https://ziemianarozdrozu.pl/artykul/4305/przejscia-dla-zwierzat-na-a1-do-zamkniecia
285,https://ziemianarozdrozu.pl/artykul/4304/najwieksi-emitenci-co2-przeglad
286,https://ziemianarozdrozu.pl/artykul/4303/wielkie-wymieranie-ryb-w-europie-w-ciagu-50-lat-populacja-spadla-o-ponad-90-proc
287,https://ziemianarozdrozu.pl/artykul/4302/czego-nie-strawi-pozar-spali-elektrownia-gospodarka-lesna-w-polsce-to-„biomasakra”
288,https://ziemianarozdrozu.pl/artykul/4301/chca-zakazu-promowania-suv-ow-“skonczylismy-z-reklamowaniem-papierosow-czas-na-auta”
289,https://ziemianarozdrozu.pl/artykul/4300/brudno-jak-w-polskich-rzekach
290,https://ziemianarozdrozu.pl/artykul/4299/strefa-bez-diesli-prawie-w-calym-krakowie-zakaz-wjazdu-nawet-dla-aut-z-2014-roku
291,https://ziemianarozdrozu.pl/artykul/4298/kronika-rozdroza-2020-sierpien
292,https://ziemianarozdrozu.pl/artykul/4297/upaly-„nie-do-zniesienia”-moga-juz-za-50-lat-dotknac-jedna-trzecia-ludzkosci
293,https://ziemianarozdrozu.pl/artykul/4296/spalanie-smieci-sie-nie-oplaca
294,https://ziemianarozdrozu.pl/artykul/4295/polska-niedoscigniona-w-produkcji-pradu-z-wegla-wytwarzamy-jej-wiecej-niz-niemcy
295,https://ziemianarozdrozu.pl/artykul/4294/nie-przepraszamy-za-straszenie-zmiana-klimatu
296,https://ziemianarozdrozu.pl/artykul/4293/niemiecki-operator-sieci-szykuje-sie-na-100-procent-energii-z-oze
297,https://ziemianarozdrozu.pl/artykul/4292/postepujaca-niezauwazalna-apokalipsa-owadow
298,https://ziemianarozdrozu.pl/artykul/4291/ta-pandemia-ujawnila-bezuzytecznosc-ortodoksyjnej-ekonomii
299,https://ziemianarozdrozu.pl/artykul/4290/demokracja-w-globalne-ocieplenie-a-kodeksem-w-ekobojcow-o-klimacie-po-francusku
300,https://ziemianarozdrozu.pl/artykul/4288/miasta-zaczynaja-sadzic-lasy-kieszonkowe-prasa-i-internauci-zachwyceni
301,https://ziemianarozdrozu.pl/artykul/4287/pan-o-klimacie-suszy-powodziach-i-gospodarce-wodnej
302,https://ziemianarozdrozu.pl/artykul/4286/ostatnia-szansa-dla-lamparta-perskiego:-walka-o-ocalenie-irackich-lasow-kurdystanu
303,https://ziemianarozdrozu.pl/artykul/4285/wilgotne-upaly-przyszlosc-juz-nadeszla
304,https://ziemianarozdrozu.pl/artykul/4284/film-dnia:-znikajace-jeziora
305,https://ziemianarozdrozu.pl/artykul/4283/„wykres”-klimatu-wyssany-z-palca
306,https://ziemianarozdrozu.pl/artykul/4282/wycinki-w-polsce-wzrosly-o-58-proc-przez-nowy-projekt-resortu-srodowiska-bedzie-jeszcze-gorzej
307,https://ziemianarozdrozu.pl/artykul/4281/spalarniom-mowimy-nie
308,https://ziemianarozdrozu.pl/artykul/4280/kronika-rozdroza-2020-lipiec
309,https://ziemianarozdrozu.pl/artykul/4279/europejski-raport-espas:-globalne-trendy-do-2030-roku
310,https://ziemianarozdrozu.pl/artykul/4278/jak-ograniczyc-emisje-gazow-cieplarnianych-w-ue-o-55-65procent-do-2030-roku
311,https://ziemianarozdrozu.pl/artykul/4277/francja:-konwent-obywatelski-ws-klimatu-chce-uznania-ekobojstwa-za-przestepstwo
312,https://ziemianarozdrozu.pl/artykul/4276/kryzys-klimatyczny-na-syberii
313,https://ziemianarozdrozu.pl/artykul/4275/film-dnia-jak-za-ciezka-kase-zrobic-sobie-super-powodz-instrukcja-obslugi
314,https://ziemianarozdrozu.pl/artykul/4274/za-chwile-wybory-wybory-na-cale-zycie
315,https://ziemianarozdrozu.pl/artykul/4273/kryzys-znokautuje-transport-publiczny
316,https://ziemianarozdrozu.pl/artykul/4272/szkoly-w-nowej-zelandii-ucza-by-w-diecie-zastapic-mieso-i-nabial
317,https://ziemianarozdrozu.pl/artykul/4271/dla-zysku-zatruli-miliony-ludzi-w-polsce-tez
318,https://ziemianarozdrozu.pl/artykul/4270/jane-godall:-jestesmy-skonczeni-jezeli-ludzkosc-nie-wyciagnie-wnioskow-z-pandemii
319,https://ziemianarozdrozu.pl/artykul/4269/nadchodzi-era-cyfrowych-dyktatur-yuval-harari-ostrzega-w-davos
320,https://ziemianarozdrozu.pl/artykul/4268/nowy-wymiar-katastrofy-srodowiskowej:-norylsk
321,https://ziemianarozdrozu.pl/artykul/4267/miesiac-po-pozarach-osuszaja-torfowisko-nad-biebrza-“to-niedorzeczne”
322,https://ziemianarozdrozu.pl/artykul/4266/hydrozagadka-czego-nie-rozumiecie
323,https://ziemianarozdrozu.pl/artykul/4265/syberyjskie-rzeki-w-kolorze-rdzy-z-elektrowni-w-norylsku-wyciekly-tysiace-ton-paliwa
324,https://ziemianarozdrozu.pl/artykul/4264/wyobraz-sobie-…-czysty-zdrowy-baltyk
325,https://ziemianarozdrozu.pl/artykul/4263/senator-pek-po-zimnym-maju-pyta-co-sie-stalo-z-globalnym-ociepleniem
326,https://ziemianarozdrozu.pl/artykul/4262/mozna-panikowac
327,https://ziemianarozdrozu.pl/artykul/4261/kronika-rozdroza-2020-czerwiec
328,https://ziemianarozdrozu.pl/artykul/4260/chwalcie-laki-umajone-gory-doliny-zielone-–-kilka-pytan-o-susze-w-polsce
329,https://ziemianarozdrozu.pl/artykul/4259/glupia-teoria-spiskowa
330,https://ziemianarozdrozu.pl/artykul/4258/Coraz częstsze susze w Polsce – konsekwencja zmiany klimatu i działań anty-adaptacyjnych
331,https://ziemianarozdrozu.pl/artykul/4257/dwie-strategie-ue:-„ochrona-bioroznorodnosci”-i-„od-pola-do-stolu”-kierunek-dobry-ale…
332,https://ziemianarozdrozu.pl/artykul/4256/pandemia-i-rozszczelnianie-zdrowego-rozsadku-szansa-na-demontaz-‘business-as-usual’
333,https://ziemianarozdrozu.pl/artykul/4255/kwiecien-2020-w-ataku-na-rekord-temperatury-z-2016
334,https://ziemianarozdrozu.pl/artykul/4254/slowa-ktore-maja-ukrywac-prawde-tak-oklamuja-nas-korporacje
335,https://ziemianarozdrozu.pl/artykul/4253/wytnij-tropikalne-drzewa-a-teren-bedzie-twoj-brazylia-szykuje-kolejna-rzez-amazonii
336,https://ziemianarozdrozu.pl/artykul/4252/prognoza-globalnego-wymarcia-drzew
337,https://ziemianarozdrozu.pl/artykul/4251/lobbysci-prosili-minister-ardanowski-sie-zgodzil-pozwolil-na-stosowanie-srodka-zabijajacego-pszczoly
338,https://ziemianarozdrozu.pl/artykul/4250/susze-przyszlosci-szybko-zatesknimy-za-2020-rokiem
339,https://ziemianarozdrozu.pl/artykul/4249/susza-dlaczego-nie-pomoga-nam-zapory
340,https://ziemianarozdrozu.pl/artykul/4248/czy-zabraknie-nam-wody
341,https://ziemianarozdrozu.pl/artykul/4247/who-zaleca-poruszanie-sie-rowerem-europejskie-miasta-beda-to-ulatwiac
342,https://ziemianarozdrozu.pl/artykul/4246/to-wywola-wojne:-nowa-wielka-tama-w-etiopii-zrodlem-konfliktu-o-wode-z-nilu
343,https://ziemianarozdrozu.pl/artykul/4245/wieden-zrywa-asfalt-w-centrum-robiac-miejsce-dla-parku
344,https://ziemianarozdrozu.pl/artykul/4244/rok-2020-na-drodze-do-zostania-najcieplejszym-w-historii-pomiarow
345,https://ziemianarozdrozu.pl/artykul/4243/kronika-rozdroza-2020-maj
346,https://ziemianarozdrozu.pl/artykul/4242/wycinka-lasow-moze-sprowadzic-na-ludzkosc-kolejne-epidemie
347,https://ziemianarozdrozu.pl/artykul/4241/jeziora-pokopalniane-w-turowie-i-belchatowie-–-kwasne-zderzenie-z-rzeczywistoscia
348,https://ziemianarozdrozu.pl/artykul/4240/kierunek:-budownictwo-plusenergetyczne
349,https://ziemianarozdrozu.pl/artykul/4239/rower:-rozwiazanie-kilku-problemow-miast-naraz
350,https://ziemianarozdrozu.pl/artykul/4238/kryzys-klimatyczny-–-pandemia-sluzy-ekosystemom-tylko-na-jak-dlugo
351,https://ziemianarozdrozu.pl/artykul/4237/klimatyczny-galimatias-na-stronie-men
352,https://ziemianarozdrozu.pl/artykul/4236/zaprawde-dziwny-ten-swiat-w-ktorym-pieniadze-publiczne-przeznaczane-na-drogi-nazywa-sie-inwestycja-a-te-same-pieniadze-przeznaczane-na-kolej-–-dotacja-przy-czym-drogi-w-99procent-nie-przynosza-zadnych
353,https://ziemianarozdrozu.pl/artykul/4235/policzone-dni-samochodow-spalinowych
354,https://ziemianarozdrozu.pl/artykul/4234/koronawirus-odslonil-himalaje-tam-gdzie-nie-byly-widziane-od-dziesiecioleci
355,https://ziemianarozdrozu.pl/artykul/4233/cisza-przed-susza-byc-moze-najwieksza-od-ponad-50-lat
356,https://ziemianarozdrozu.pl/artykul/4232/puste-miasta-podczas-pandemii-sa-cichsze
357,https://ziemianarozdrozu.pl/artykul/4231/po-pandemii-koronawirusa:-dwie-drogi-polityki-klimatycznej
358,https://ziemianarozdrozu.pl/artykul/4230/jeszcze-wiekszy-wielki-kryzys
359,https://ziemianarozdrozu.pl/artykul/4229/doktryna-szoku-warto-obejrzec-w-kontekscie-koronakryzysu
360,https://ziemianarozdrozu.pl/artykul/4228/naukowcy-ostrzegali-ze-dojdzie-do-pandemii
361,https://ziemianarozdrozu.pl/artykul/4227/koronakryzys:-brak-planu-to-czekanie-na-cud-ktory-sie-nie-wydarzy
362,https://ziemianarozdrozu.pl/artykul/4226/model-konsumpcji-i-styl-zycia-beda-musialy-dostosowac-sie-do-bariery-ze-strony-srodowiska
363,https://ziemianarozdrozu.pl/artykul/4225/kronika-rozdroza-2020-kwiecien
364,https://ziemianarozdrozu.pl/artykul/4224/list-zranionej-ziemi
365,https://ziemianarozdrozu.pl/artykul/4223/cele-klimatyczne:-swiat-ma-czterokrotnie-wiecej-pracy-do-wykonania-albo-jedna-trzecia-czasu-mnie-na-dzialania
366,https://ziemianarozdrozu.pl/artykul/4222/szefowa-programu-srodowiskowego-onz:-„natura-wysyla-nam-wiadomosc
367,https://ziemianarozdrozu.pl/artykul/4221/zielona-europa-w-kwarantannie-co-dla-polski-wyniknie-z-europejskiego-zielonego-ladu
368,https://ziemianarozdrozu.pl/artykul/4220/zawalilismy-sprawe-pozostaje-minimalizowac-straty-i-wyciagnac-wnioski-na-przyszlosc
369,https://ziemianarozdrozu.pl/artykul/4219/w-wirze-wymierania
370,https://ziemianarozdrozu.pl/artykul/4218/„jestem-gleboko-zasmucony-czuje-sie-winny”:-naukowcy-ujawniaja-osobiste-obawy-zwiazane-z-kryzysem-klimatycznym
371,https://ziemianarozdrozu.pl/artykul/4217/pandemia:-katastrofa-zdrowotna-spoleczna-i-gospodarcza-z-apokalipsa-zombie-w-tle-jak-ogarnac-sytuacje
372,https://ziemianarozdrozu.pl/artykul/4216/abc-kryzysu-gospodarczego-w-czasach-koronawirusa-44:-koniec-wzrostu
373,https://ziemianarozdrozu.pl/artykul/4215/abc-kryzysu-gospodarczego-w-czasach-koronawirusa-34:-a-gdyby-gospodarka-przestala-rosnac…-czyli-przepis-na-kryzys
374,https://ziemianarozdrozu.pl/artykul/4214/abc-kryzysu-gospodarczego-w-czasach-koronawirusa-24:-skad-sie-biora-pieniadze
375,https://ziemianarozdrozu.pl/artykul/4213/abc-kryzysu-gospodarczego-w-czasach-koronawirusa-14:-wzrost-gospodarczy
376,https://ziemianarozdrozu.pl/artykul/4212/warunki-techniczne-musza-byc-zmienione
377,https://ziemianarozdrozu.pl/artykul/4211/shit-hit-the-fan-wykonac-unik-stac-czy-zatanczyc
378,https://ziemianarozdrozu.pl/artykul/4210/pandemia-koronawirusa
379,https://ziemianarozdrozu.pl/artykul/4209/energia-odnawialna-moze-zasilic-swiat-do-2050-roku
380,https://ziemianarozdrozu.pl/artykul/4208/zakazuja-grzejnikow-w-ogrodkach-“to-jak-ogrzewanie-mieszkania-w-ktorym-nie-ma-okien”
381,https://ziemianarozdrozu.pl/artykul/4207/swiatowy-raport:-atom-nie-jest-odpowiedzia-na-zmiane-klimatu
382,https://ziemianarozdrozu.pl/artykul/4206/europejski-zielony-lad-–-prawny-obowiazek-osiagniecia-neutralnosci-klimatycznej-do-2050-roku
383,https://ziemianarozdrozu.pl/artykul/4205/zle-wiesci-dla-lotnictwa-rosnie-opor-wobec-rozbudowy-portow
384,https://ziemianarozdrozu.pl/artykul/4204/europejscy-naukowcy-ostro-krytykuja-wspolczesny-model-stosowania-pestycydow-oraz-zasady-ich-dopuszczania-do-uzycia
385,https://ziemianarozdrozu.pl/artykul/4203/kronika-rozdroza-2020-marzec
386,https://ziemianarozdrozu.pl/artykul/4202/13-tys-naukowcow:-„mamy-katastrofe-klimatyczna”-co-robic-mniej-emisji-mniej-miesa-i-mniej-ludzi
387,https://ziemianarozdrozu.pl/artykul/4201/nawet-500-tysiecy-malz-ugotowalo-sie-zywcem-na-nowozelandzkiej-wyspie
388,https://ziemianarozdrozu.pl/artykul/4200/niedoceniane-koszty-gospodarcze-zmiany-klimatu
389,https://ziemianarozdrozu.pl/artykul/4199/topniejaca-wieczna-zmarzlina-zmienia-krajobraz-dalekiej-polnocy
390,https://ziemianarozdrozu.pl/artykul/4198/ponura-prawda-o-przemyslowej-hodowli-krow
391,https://ziemianarozdrozu.pl/artykul/4197/“chcemy-alarmu-klimatycznego”-jest-petycja-do-senatorow-i-senatorek
392,https://ziemianarozdrozu.pl/artykul/4196/choroba-kapitalizmu-niszczy-swiat
393,https://ziemianarozdrozu.pl/artykul/4195/srodziemnomorskie-owady-zimuja-w-polsce-“to-ukazuje-tempo-zmian-klimatu”
394,https://ziemianarozdrozu.pl/artykul/4194/swiat-musi-ugrzazc-w-bagnie-i-to-doslownie-bo-inaczej-zabraknie-wody
395,https://ziemianarozdrozu.pl/artykul/4193/klimatyczna-bzdura-roku-2019
396,https://ziemianarozdrozu.pl/artykul/4192/onz:-migrantow-klimatycznych-nie-mozna-odsylac-z-kraju-do-ktorego-przybyli
397,https://ziemianarozdrozu.pl/artykul/4191/mieso-opodatkowane-jak-papierosy-i-alkohol-sprawa-zajmuje-sie-europarlament
398,https://ziemianarozdrozu.pl/artykul/4190/energetyka-w-europie-odchodzi-od-wegla-najszybciej-w-historii
399,https://ziemianarozdrozu.pl/artykul/4189/kronika-rozdroza-2020-luty
400,https://ziemianarozdrozu.pl/artykul/4188/czesi-skarza-sie-w-unii-na-polska-odkrywke-niechciana-kopalnia-moze-pozbawic-ich-wody
401,https://ziemianarozdrozu.pl/artykul/4187/oceaniczna-goraczka-zlota-wrozy-problemy-zyciu-w-morzach
402,https://ziemianarozdrozu.pl/artykul/4186/“zegar-zaglady”-nigdy-nie-byl-tak-blisko-polnocy-“zmiana-klimatu-moze-zniszczyc-planete”
403,https://ziemianarozdrozu.pl/artykul/4185/chiny-wprowadzaja-zakaz-jednorazowego-plastiku
404,https://ziemianarozdrozu.pl/artykul/4181/europejskie-miasta-wygrywaja-z-ruchem-samochodowym-a-my-my-sie-meczymy
405,https://ziemianarozdrozu.pl/artykul/4180/wywiad-z-zofia-prokop
406,https://ziemianarozdrozu.pl/artykul/4179/2019:-na-podium-klimatycznych-rekordow
407,https://ziemianarozdrozu.pl/artykul/4178/davos-2020:-plonaca-planeta-–-swiat-w-obliczu-zmian-klimatycznych-i-konfliktow-politycznych
408,https://ziemianarozdrozu.pl/artykul/4177/lovejoy-i-nobre:-amazonia-jest-bliska-punktu-krytycznego-po-ktorym-zacznie-obumierac
409,https://ziemianarozdrozu.pl/artykul/4176/dlaczego-plastik-jest-wszedzie
410,https://ziemianarozdrozu.pl/artykul/4175/przemoc-i-konflikty-o-wode-w-ostatniej-dekadzie
411,https://ziemianarozdrozu.pl/artykul/4174/copernicus:-rok-2019-ociera-sie-o-rekord
412,https://ziemianarozdrozu.pl/artykul/4173/miliardy-dofinansowania-na-karmienie-energetycznego-zombie
413,https://ziemianarozdrozu.pl/artykul/4172/australijczycy-nie-mysla-o-zmianach-klimatu-bo-ratuja-dobytek
414,https://ziemianarozdrozu.pl/artykul/4171/najcieplejszy-rok-w-polskiej-historii-pomiarow-ponownie
415,https://ziemianarozdrozu.pl/artykul/4170/rynek-aut-elektrycznych-rosnie-wykladniczo
416,https://ziemianarozdrozu.pl/artykul/4169/kolejne-raporty-pokazuja-ze-antarktyda-traci-coraz-wiecej-lodu
417,https://ziemianarozdrozu.pl/artykul/4168/manipulacja-wpolityce-czyli-odwracanie-kota-ogonem
418,https://ziemianarozdrozu.pl/artykul/4166/kronika-rozdroza-2020-styczen
419,https://ziemianarozdrozu.pl/artykul/4165/australia-plonie-a-premier-morrison-dorzuca-wegla-do-pieca
420,https://ziemianarozdrozu.pl/artykul/4164/dzieci-glupieja-od-zbyt-duzej-ilosci-zabawek
421,https://ziemianarozdrozu.pl/artykul/4163/niemcy-dodaja-gazu-bynajmniej-nie-ziemnego
422,https://ziemianarozdrozu.pl/artykul/4162/kate-wiseman:-kryzys-klimatyczny-nikogo-nie-obchodzi
423,https://ziemianarozdrozu.pl/artykul/4161/co-roku-niechciane-swiateczne-prezenty-tworza-gore-smieci-–-czytamy-w-raportach-z-wielkiej-brytanii-usa-i-australii-w-tym-pierwszym-kraju-coraz-wiecej-rodzin-decyduje-sie-na-porzucenie-tradycji-pod-ic
424,https://ziemianarozdrozu.pl/artykul/4160/lex-ardanowski:-requiem-dla-dzikow
